OBJECTID *,Shape *,Borough,Block,Lot,CD,BCT2020,BCTCB2020,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Length,Shape_Area,OBJECTID,Join_Count,TARGET_FID,uid,BOROUGH,BLOCK,LOT,BBL,MAPBBL,CD,HNUM,SNAME,ADDRESS,PARCELNAME,AGENCY,USECODE,USETYPE,OWNERSHIP,CATEGORY,EXPANDCAT,EXCATDESC,LEASED,FINALCOM,AGREEMENT,XCOORD,YCOORD,LATITUDE,LONGITUDE,DCPEDITED,Shape_Length,Shape_Area
3224,Polygon,QN,229,33,402,4018900,40189002003,189,2002,24,26,11101,L128,108,41,800,4,2,3E,47-18 37 STREET,M1-4, , , , , , , , , ,N,G2,7,0, ,ELAINE WEISBROT LLC,5000,5560,5560,0,560,0,0,0,5000,0,2,1,1.5,0,1,50,100,50,100,N,0,N,5,0,78750,219150,0,1931,2012,0, , ,1.11,0,2,6.5,4,4002290033,0,189,1003996,209548,9b, ,401 050,40202, ,0, ,1, , ,24v1, ,40.741815,-73.928742, ,0,311.241508,5348.450267,3224,0,3224,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,311.241508,5348.450267
3225,Polygon,QN,230,1,402,4018900,40189002004,189,2003,24,26,11101,L128,108,41,800,4,2,3E,47-36 36 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,"ZIRINSKY, HANNA L",60000,103500,103500,0,25230,0,0,0,78270,0,2,1,2,0,1,600,100,600,100,N,0,N,3,0,1080000,4447800,0,1955,1996,0, , ,1.73,0,2,6.5,4,4002300001,0,189,1003711,209413,9b, ,401 049,40202, ,0, ,1, , ,24v1, ,40.741445,-73.929771, ,0,1410.905041,60292.45083,3225,0,3225,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1410.905041,60292.45083
3226,Polygon,QN,230,9,402,4018900,40189002004,189,2003,24,26,11101,L128,108,41,800,4,2,3E,47-47 35 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,JIWON INTERNATIONALCORP,12000,15000,15000,0,3000,0,0,12000,0,0,2,1,2,0,1,120,100,120,100,N,0,N,3,0,162000,1027800,0,1931,0,0, , ,1.25,0,2,6.5,4,4002300009,0,189,1003576,209190,9b, ,401 049,40202, ,0, ,1, , ,24v1, ,40.740834,-73.930259, ,0,451.860749,12624.28768,3226,0,3226,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,451.860749,12624.28768
3227,Polygon,QN,231,25,402,4018900,40189003001,189,3001,24,26,11101,L128,108,41,800,4,2,3E,48-01 38 STREET,M1-1, , , , , , , , , ,N,E1,6,0, ,WILBEE CORP,4000,4000,4000,0,550,0,0,0,3450,0,2,1,1,0,1,40,100,40,100,N,0,N,3,0,97200,200250,0,1958,0,0, , ,1,0,1,2.4,4,4002310025,0,189,1004290,208894,9b, ,401 045,40202, ,0, ,1, , ,24v1, ,40.74002,-73.927683, ,0,293.455146,4282.8143,3227,0,3227,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,293.455146,4282.8143
3228,Polygon,QN,231,27,402,4018900,40189003001,189,3001,24,26,11104,L128,108,41,800,4,2,3E,38-16 48 AVENUE,M1-1, , , , , , , , , ,N,E1,6,0, ,38-16 48TH AVE LLC,14000,12700,12700,0,1000,0,0,0,11700,0,2,1,1,0,1,140,100,140,70,E,0,N,3,0,258300,441000,0,1951,0,0, , ,0.91,0,1,2.4,4,4002310027,0,189,1004381,208880,9b, ,401 045,40202, ,0, ,1, , ,24v1, ,40.739981,-73.927355, ,0,500.619755,15316.52544,3228,0,3228,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,500.619755,15316.52544
3229,Polygon,QN,235,1,402,4019901,40199012014,199,1035,24,26,11101,L128,108,41,800,4,2,3E,50-13 35 STREET,M1-1, , , , , , , , , ,N,E1,6,0, ,"TERRA 35 LIC, LLC",9850,7764,7764,0,0,0,0,7000,0,764,2,1,1,0,2,152,207,115,101,N,0,Y,3,0,221850,432450,0,1988,0,0, , ,0.79,0,1,2.4,4,4002350001,0,199,1003300,207948,13a, ,401 040,40202, ,0, ,1, , ,24v1, ,40.737425,-73.931258, ,0,512.006749,11284.02984,3229,0,3229,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,512.006749,11284.02984
3230,Polygon,QN,235,24,402,4019901,40199012014,199,1035,24,26,11101,L128,108,41,800,4,2,3E,35-11 GREENPOINT AVENUE,M1-1, , , , , , , , , ,N,F4,6,0, ,"TERRA 35 LIC, LLC",8650,16292,16292,0,0,0,0,0,16292,0,2,1,2,0,1,61.92,140.85,59,140,N,0,N,4,0,97200,545850,0,1960,0,0, , ,1.88,0,1,2.4,4,4002350024,0,199,1003385,207961,13a, ,401 040,40202, ,0, ,1, , ,24v1, ,40.737461,-73.930952, ,0,405.831845,8460.98482,3230,0,3230,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,405.831845,8460.98482
3231,Polygon,QN,235,26,402,4019901,40199012014,199,1035,24,26,11101,L128,108,41,800,4,2,3E,35-15 GREENPOINT AVENUE,M1-1, , , , , , , , , ,N,G3,7,0, ,ALCOR PETROLEUM CORP,18060,950,950,0,0,950,0,0,0,0,2,2,1,0,1,87,152.32,38,25,N,0,Y,3,0,260100,791550,0,1990,0,0, , ,0.05,0,1,2.4,4,4002350026,0,199,1003474,208001,13a, ,401 040,40202, ,0, ,1, , ,24v1, ,40.73757,-73.930631, ,0,567.726354,18675.21128,3231,0,3231,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,567.726354,18675.21128
3232,Polygon,QN,249,1,402,4017902,40179021024,179,2012,24,26,11101,L128,108,41,800,4,2,3E,45-35 VAN DAM STREET,M1-4, , , , , , , , , ,N,W5,8,0,O,NYC SCHOOL CONSTRUCTION AUTHORITY,44700,55300,55300,0,0,0,0,0,0,55300,2,1,2,0,1,150,280,150,180,N,0,Y,3,0,643500,4342050,4342050,1925,1988,0, , ,1.24,0,2,6.5,4,4002490001,0,179,1002728,210085,9b, ,401 048,40203, ,0, ,1, , ,24v1,t,40.743292,-73.933317, ,0,936.554826,46375.38526,3232,1,3232,674b467f223ce11301567080b65000de,4,249,1,4002490001,4002490001,402,45-35,VAN DAM STREET,45-35 VAN DAM STREET,MIDDLE COLLEGE HIGH SCHOOL,EDUC,213,ACADEMIC HIGH SCHOOL,O,1,2,EDUCATIONAL USE, , , ,1002728,210085,40.743292,-73.933317, ,936.554826,46375.38526
3233,Polygon,QN,250,1,402,4019901,40199012000,199,1000,24,26,11101,L128,108,41,800,4,2,3E,4725 34 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"MRA HUB 34 OWNER, LLC",120000,322390,322390,0,32500,0,0,223390,66500,0,2,1,3,0,2,200,600,200,425,N,0,N,1,0,3780000,13164750,3625335,1924,2005,0, , ,2.69,0,2,6.5,4,4002500001,0,199,1003405,209460,9b, ,401 049,40203, ,0, ,1, , ,24v1, ,40.741575,-73.930875, ,0,1600.802474,120249.9944,3233,0,3233,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1600.802474,120249.9944
3234,Polygon,QN,251,1,402,4019901,40199012001,199,1001,24,26,11101,L128,108,41,800,4,2,3E,47-51 33 STREET,M1-4, , , , , , , , , ,N,F1,6,0,X,ECLECTIC PROPERTIES HOLDING LLC,36750,91100,91100,0,0,150,0,0,74000,16950,2,1,3,0,2,249.68,200,200,249,N,0,Y,5,0,893250,3794850,3794850,1943,0,0, , ,2.48,0,2,6.5,4,4002510001,0,199,1003102,209304,9b, ,401 049,40203, ,4002510001,10/17/1988,1, , ,24v1, ,40.741148,-73.931969, ,0,900.297778,37018.78596,3234,0,3234,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,900.297778,37018.78596
3235,Polygon,QN,251,10,402,4019901,40199012001,199,1001,24,26,11101,L128,108,41,800,4,2,3E,47-38 34 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,47-38 SEKWANG LLC,13250,13250,13250,0,0,0,0,0,13250,0,2,1,1,0,1,124,122,124,122,N,0,Y,5,0,322200,373050,0,1943,0,0, , ,1,0,2,6.5,4,4002510010,0,199,1003176,209387,9b, ,401 049,40203, ,4002510001,10/17/1988,1, , ,24v1, ,40.741375,-73.931702, ,0,492.675372,13046.86814,3235,0,3235,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,492.675372,13046.86814
3236,Polygon,QN,251,15,402,4019901,40199012001,199,1001,24,26,11101,L128,108,41,800,4,2,3E,47-15 33 STREET,M1-4, , , , , , , , , ,N,E1,6,0,X,33 PLAZA LLC,70000,99828,99828,0,0,0,0,0,99828,0,2,1,2,0,2,350,203,350,122,N,0,N,3,0,1701000,4906350,4906350,1943,1995,0, , ,1.43,0,2,6.5,4,4002510015,0,199,1003166,209622,9b, ,401 049,40203, ,4002510001,10/17/1988,1, , ,24v1, ,40.74202,-73.931737, ,0,1102.248001,70338.1287,3236,0,3236,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1102.248001,70338.1287
3237,Polygon,QN,253,1,402,4019901,40199012003,199,1003,24,26,11101,L128,108,41,800,4,2,3E,47-36 VAN DAM STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,FBE VAN DAM,54000,108000,108000,0,18000,0,15000,75000,0,0,2,1,3,0,3,300,180,297,177,N,0,N,3,0,1458000,7143750,0,1964,2008,2006, , ,2,0,2,6.5,4,4002530001,0,199,1002620,209426,9b, ,401 048,40203, ,0, ,1, , ,24v1, ,40.741484,-73.933708, ,0,965.773334,54798.58895,3237,0,3237,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,965.773334,54798.58895
3238,Polygon,QN,253,17,402,4019901,40199012003,199,1003,24,26,11101,L128,108,41,800,4,2,3E,47-14 32 PLACE,M1-4, , , , , , , , , ,N,K4,4,0, ,477 VANDAM  STREET LLC,39500,71276,71276,0,12064,12064,0,0,12064,35084,2,1,2,0,5,180,200,200,180,N,0,Y,5,0,1333350,3803400,0,1923,1985,0, , ,1.8,0,2,6.5,4,4002530017,0,199,1002659,209683,9b, ,401 048,40203, ,4002530017,2/19/1987,1, , ,24v1, ,40.742189,-73.933567, ,0,816.191535,39751.80824,3238,0,3238,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,816.191535,39751.80824
3239,Polygon,QN,253,27,402,4019901,40199012003,199,1003,24,26,11101,L128,108,41,800,4,2,3E,47-10 32 PLACE,M1-4, , , , , , , , , ,N,F4,6,0, ,BSH LLC,14500,41130,41130,0,13700,0,0,0,27430,0,2,1,3,0,3,99,180,99,180,N,0,Y,5,0,391500,1479600,155340,1931,1999,0, , ,2.84,0,2,6.5,4,4002530027,0,199,1002682,209831,9b, ,401 048,40203, ,4002530017,2/19/1987,1, , ,24v1, ,40.742595,-73.933483, ,0,611.398379,15049.77815,3239,0,3239,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,611.398379,15049.77815
3240,Polygon,QN,254,1,402,4019901,40199012010,199,1015,24,26,11101,L128,108,41,800,4,2,3E,48-67 HUNTERS POINT AVENUE,M1-1, , , , , , , , , ,N,Y1,8,0,C,FIRE DEPARTMENT OF NEW YORK,131000,167373,167373,0,0,0,0,0,0,167373,2,1,2,0,3,216.5,697.17,216,655,E,0,Y,3,0,2444850,8450100,8450100,1968,1995,0, , ,1.28,0,1,2.4,4,4002540001,0,199,1003278,208611,9b, ,401 043,40203, ,0, ,1, , ,24v1,t,40.739245,-73.931336, ,0,1727.61105,131365.1561,3240,1,3240,7030ddb142fbfa1fdacde0d7a1625adc,4,254,1,4002540001,4002540001,402,48-67,34 STREET,48-67 34 STREET,FLEET SERVICES REPAIR SHOP,FIRE,911,VEHICLE MAINTENANCE,C,1,7,"MAINTENANCE, STORAGE, & INFRASTRUCTURE USE", , , ,1003278,208611,40.739245,-73.931336, ,1727.61105,131365.1561
3241,Polygon,QN,255,1,402,4019901,40199012011,199,1014,24,26,11101,L128,108,41,800,4,2,3E,33-01 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F2,6,0, ,"33-01 HUNTERSPOINT AVENUE ASSOCIATES, LL C",29000,58400,58400,0,18000,0,0,0,40400,0,2,1,2,0,3,216,187,216,187,N,0,Y,3,0,652500,2603700,678825,1955,2003,0, , ,2.01,0,2,0,4,4002550001,0,199,1003006,208502,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.738946,-73.932318, ,0,709.24349,29216.10614,3241,0,3241,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,709.24349,29216.10614
3242,Polygon,QN,255,16,402,4019901,40199012011,199,1014,24,26,11101,L128,108,41,800,4,2,3E,48-40 34 STREET,M2-1, , , , , , , , , ,N,O5,5,0, ,"E & C PROPERTY HOLDINGS SOUTH, INC.",30000,75000,75000,0,75000,0,0,0,0,0,2,1,3,0,1,150,200,150,160,N,3,N,5,0,666000,8545500,0,1970,2012,2012, , ,2.5,0,2,0,4,4002550016,0,199,1003034,208751,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.73963,-73.932216, ,0,702.31611,30196.33746,3242,0,3242,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,702.31611,30196.33746
3243,Polygon,QN,256,13,402,4019901,40199012013,199,1034,24,26,11101,L128,108,41,800,4,2,3E,50-31 34 STREET,M1-1, , , , , , , , , ,N,Z9, ,1, ,"HUNT, WILLIAM R",2521,0,0,0,0,0,0,0,0,0,7,1,0,0,0,25,100.83,0,0,N,0,N,5,0,102150,180450,0,1930,0,0, , ,0,0,1,2.4,4,4002560013,0,199,1002940,208056,13a,Y,401 040,40203, ,0, ,1, , ,24v1, ,40.737722,-73.932557, ,0,253.107899,2434.478462,3243,0,3243,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,253.107899,2434.478462
3244,Polygon,QN,256,14,402,4019901,40199012013,199,1034,24,26,11101,L128,108,41,800,4,2,3E,50-15 34 STREET,M1-1, , , , , , , , , ,N,F1,6,0, ,50-25 34 ST LLC C/O P,31494,31100,31100,0,0,0,0,0,31100,0,2,1,1,0,1,117.18,233.5,117,233,N,0,Y,3,0,765450,1644300,0,1957,0,0, , ,0.99,0,1,2.4,4,4002560014,0,199,1003063,208058,13a,Y,401 040,40203, ,0, ,1, , ,24v1, ,40.737728,-73.932113, ,0,741.24783,31862.86454,3244,0,3244,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,741.24783,31862.86454
3245,Polygon,QN,257,1,402,4019901,40199012012,199,1016,24,26,11101,L128,108,41,800,4,2,3E,32-69 GALE AVENUE,M2-1, , , , , , , , , ,N,E9,6,0, ,INTERBORO ASSOCS INC,77985,24100,24100,0,2700,0,0,21400,0,0,2,1,1,0,1,182,297,152,160,N,0,Y,3,0,1754550,2453400,0,1955,0,0, , ,0.31,0,2,0,4,4002570001,0,199,1002763,208247,9b,Y,401 043,40203, ,0, ,1, , ,24v1, ,40.738247,-73.933195, ,0,1202.757482,79839.04411,3245,0,3245,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1202.757482,79839.04411
3246,Polygon,QN,257,21,402,4019901,40199012012,199,1016,24,26,11101,L128,108,41,800,4,2,3E,32-50 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F9,6,0, ,INTERBORO ASSOCIATES INC,41000,32637,32637,0,10000,0,0,0,22637,0,2,1,1,0,1,362,105,361,101,N,0,Y,5,0,922500,2625300,0,1954,2001,1995, , ,0.8,0,2,0,4,4002570021,0,199,1002772,208429,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.738747,-73.933162, ,0,973.947882,37296.77684,3246,0,3246,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,973.947882,37296.77684
3247,Polygon,QN,257,40,402,4019901,40199012012,199,1016,24,26,11101,L128,108,41,800,4,2,3E,33-20 HUNTERS POINT AVENUE,M2-1, , , , , , , , , ,N,F4,6,0, ,INTERBORO ASSOCIATES INC,18270,21600,21600,0,0,0,0,0,21600,0,2,1,2,0,1,210,105,209,104,N,0,Y,5,0,411300,988650,0,1954,1963,0, , ,1.18,0,2,0,4,4002570040,0,199,1003003,208293,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.738373,-73.932329, ,0,587.901916,19154.3489,3247,0,3247,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,587.901916,19154.3489
3248,Polygon,QN,258,21,402,4019901,40199012006,199,1013,24,26,11101,L128,108,41,800,4,2,3E,48-15 32 PLACE,M2-1, , , , , , , , , ,N,E9,6,0, ,DURA ENGRAVING CORP,12000,9000,9000,0,3000,0,0,6000,0,0,2,1,2,0,1,120,100,60,90,N,0,N,5,0,157500,490050,0,1940,0,0, , ,0.75,0,2,0,4,4002580021,0,199,1002760,209011,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.740344,-73.933204, ,0,443.549271,12205.79124,3248,0,3248,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,443.549271,12205.79124
3249,Polygon,QN,258,33,402,4019901,40199012006,199,1013,24,26,11101,L128,108,41,800,4,2,3E,48-14 33 STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,MING YANG REALTY INC,10000,10000,10000,0,0,0,0,0,10000,0,2,1,1,0,1,100,100,100,100,N,0,N,5,0,225000,491850,0,1940,0,0, , ,1,0,2,0,4,4002580033,0,199,1002861,209006,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.74033,-73.93284, ,0,400.288021,10014.06569,3249,0,3249,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,400.288021,10014.06569
3250,Polygon,QN,258,38,402,4019901,40199012006,199,1013,24,26,11101,L128,108,41,800,4,2,3E,48-50 33 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,MAPSCO RLTY CO,31900,44000,44000,0,2000,1000,0,41000,0,0,2,1,2,0,1,319.78,100,223,99,N,0,N,5,0,717750,1647900,0,1956,1969,0, , ,1.38,0,2,0,4,4002580038,0,199,1002830,208798,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739759,-73.932952, ,0,842.686298,32348.53224,3250,0,3250,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,842.686298,32348.53224
3251,Polygon,QN,259,7,402,4019901,40199012007,199,1012,24,26,11101,L128,108,41,800,4,2,3E,48-41 VAN DAM STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,EBM DEVELOPMENT CO.LTD.,9880,9920,9920,0,1600,0,0,0,8320,0,2,1,2,0,1,84.5,102.91,84.42,94,N,0,Y,3,0,93150,600300,0,1955,0,0, , ,1,0,2,0,4,4002590007,0,199,1002482,208794,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739749,-73.934208, ,0,415.507835,10365.73353,3251,0,3251,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,415.507835,10365.73353
3252,Polygon,QN,259,10,402,4019901,40199012007,199,1012,24,26,11101,L128,108,41,800,4,2,3E,48-31 VAN DAM STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,KONG KEE REALTY CORP,15300,11980,11980,0,2550,0,0,0,9430,0,2,1,1,0,2,85,180,85,141,N,0,N,5,0,344250,918900,505440,1955,2007,0, , ,0.78,0,2,0,4,4002590010,0,199,1002536,208883,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739993,-73.934013, ,0,541.698414,15837.21373,3252,0,3252,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,541.698414,15837.21373
3253,Polygon,QN,261,46,402,4019901,40199012009,199,1031,24,26,11101,L128,108,41,800,4,2,3E,32-72 GALE AVENUE,M2-1, , , , , , , , , ,N,O2,5,0, ,"GALE AVENUE    ,",2875,7200,7200,0,7200,0,0,0,0,0,2,1,4,0,1,30.67,69.5,30,60,N,0,Y,5,0,103500,638100,0,1991,0,0, , ,2.5,0,2,0,4,4002610046,0,199,1002556,208120,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.737899,-73.933943, ,0,255.73188,2856.870582,3253,0,3253,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,255.73188,2856.870582
3254,Polygon,QN,262,1,402,4019901,40199012008,199,1017,24,26,11101,L128,108,41,800,4,2,3E,32-49 GALE AVENUE,M2-1, , , , , , , , , ,N,G2,7,0, ,"GALE AVENUE REALTY, LLC",19625,9529,9529,0,0,0,7700,0,0,1829,2,1,1,0,1,227.92,240,70,62,E,0,Y,3,0,309150,631350,0,1939,0,0, , ,0.49,0,2,0,4,4002620001,0,199,1002528,208535,9b, ,401 043,40203, ,0, ,1, , ,24v1, ,40.739038,-73.934043, ,0,659.515448,19723.19647,3254,0,3254,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,659.515448,19723.19647
