OBJECTID *,Shape *,Borough,Block,Lot,CD,BCT2020,BCTCB2020,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Length,Shape_Area
2717,Polygon,QN,2519,35,402,4020500,40205001009,205,1026,24,26,11378,E259,108,41,910,4,2,3C,55-16 43 STREET,M3-1, , , , , , , , , ,N,E1,6,0, ,ROBINSON JUDITH,16855,6194,6194,0,669,0,0,5525,0,0,2,1,1,0,1,172,100,98,80,E,0,N,5,0,228150,378900,0,1966,0,0, , ,0.37,0,2,0,4,4025190035,0,205,1004785,205221,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.729937,-73.925908, ,0,545.407557,17388.11872
2721,Polygon,QN,2520,6,402,4019902,40199021016,199,2034,24,26,11378,E259,108,41,800,4,2,3E,34-02 LAUREL HILL BLVD,M3-1, , , , , , , , , ,N,E9,6,0, ,34-02 LHB REALTY LLC,46300,43247,43247,0,43247,0,0,0,0,0,2,1,2,0,1,339,188,285,85,E,0,Y,5,0,165150,2039400,0,1931,1959,2011, , ,0.93,0,2,0,4,4025200006,0,199,1003596,204895,13a, ,403 003,41401, ,0, ,1, , ,24v1, ,40.729045,-73.930199, ,0,954.266793,47455.04521
2722,Polygon,QN,2520,30,402,4019902,40199021016,199,2034,24,26,11378,E259,108,41,800,4,2,3E,34-52 LAUREL HILL BLVD,M3-1, , , , , , , , , ,N,E1,6,0, ,"RLF III LAUREL HILL SPE, LLC",67575,20800,20800,0,1800,0,0,19000,0,0,2,1,1,0,2,198,291,130,160,N,0,Y,5,0,239850,943650,0,1930,1983,0, , ,0.31,0,2,0,4,4025200030,0,199,1004021,204847,13a, ,403 003,41201, ,0, ,1, , ,24v1, ,40.728912,-73.928666, ,0,1037.514352,66535.81558
2725,Polygon,QN,2522,1,402,4020500,40205001007,205,1013,24,26,11378,E259,108,41,910,4,2,3C,54-19 43 STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,CHOICE CIRCULATION INC,2500,2500,2500,0,0,0,0,0,2500,0,2,1,1,0,1,25,100,25,100,N,0,Y,3,0,24300,139500,0,1962,0,0, , ,1,0,2,0,4,4025220001,0,205,1005171,205837,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.731627,-73.924514, ,0,262.579314,2765.866711
2733,Polygon,QN,2523,2,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,54-39 43 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,"D&P PROPERTIES,",31070,7412,7412,0,1052,0,0,6360,0,0,2,1,1.5,0,1,60.33,311,60,100,N,0,Y,3,0,759600,1505250,0,1962,0,0, , ,0.24,0,2,0,4,4025230002,0,205,1005204,205591,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.730952,-73.924395, ,0,818.323534,26069.00888
2734,Polygon,QN,2523,4,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,43-06 54 ROAD,M2-1, , , , , , , , , ,N,E1,6,0, ,"D&P PROPERTIES,",12200,20634,20634,0,8690,0,0,11944,0,0,2,1,2,0,1,140,80,79,140,EG,0,Y,3,0,274500,1221750,0,1966,2008,1995, , ,1.69,0,2,0,4,4025230004,0,205,1005116,205705,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.731265,-73.924712, ,0,453.137469,11485.94398
2735,Polygon,QN,2523,12,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,43-12 54 ROAD,M2-1, , , , , , , , , ,N,F5,6,0, ,PROPER PROPERTIES INC,3750,3000,3000,0,0,0,0,0,3000,0,2,1,1,0,1,34,100,30,100,N,0,Y,5,0,50850,255600,0,1964,1985,0, , ,0.8,0,2,0,4,4025230012,0,205,1005178,205708,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.731273,-73.924489, ,0,278.055568,3809.050871
2736,Polygon,QN,2523,14,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,43-14 54 ROAD,M2-1, , , , , , , , , ,N,E1,6,0, ,SCHIMMY REALTY INC,2400,2400,2400,0,0,0,0,2400,0,0,2,1,1,0,1,24,100,24,100,N,0,N,5,0,43200,169200,0,1980,0,0, , ,1,0,2,0,4,4025230014,0,205,1005208,205701,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.731254,-73.92438, ,0,251.65744,2451.352721
2738,Polygon,QN,2523,16,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,43-20 54 ROAD,M2-1, , , , , , , , , ,N,E1,6,0, ,"ANAGNOSTIDIS, ANDREW",5000,9000,9000,0,4000,0,0,5000,0,0,2,1,2,0,1,50,100,30,50,G,0,N,5,0,54000,387450,193662,1991,2005,0, , ,1.8,0,2,0,4,4025230016,0,205,1005267,205684,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.731207,-73.924168, ,0,306.083394,5178.654542
2739,Polygon,QN,2523,19,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,43-24 54 ROAD,M2-1, , , , , , , , , ,N,E9,6,0, ,43-24 MASPETH CORP,4500,6435,6435,0,1935,0,0,4500,0,0,2,1,2,0,1,45,100,45,70,N,0,N,5,0,81000,237600,53261,2000,0,0, , ,1.43,0,2,0,4,4025230019,0,205,1005313,205671,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.731171,-73.924002, ,0,296.951788,4674.73555
2740,Polygon,QN,2523,24,402,4020500,40205001010,205,1016,24,26,11378,E259,108,41,910,4,2,3C,54-30 44 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,"54-30 44TH ST. REALTY, LLC",6400,14400,14400,0,2400,0,0,12000,0,0,2,1,3,0,1,80,80,60,80,N,0,N,5,0,135000,978300,765140,2007,0,0, , ,2.25,0,2,0,4,4025230024,0,205,1005377,205664,13a, ,400 000,41401, ,4025230023,12/7/2015,1, , ,24v1, ,40.731152,-73.923771, ,0,327.374364,6696.966963
2742,Polygon,QN,2525,4,402,4020500,40205001020,205,1025,24,26,11378,E259,108,41,910,4,2,3C,55-15 43 STREET,M3-1, , , , , , , , , ,N,F1,6,0, ,"ROBINSON BROS, INC",17198,12344,12344,0,2400,2900,0,0,7044,0,2,1,1,0,1,160.33,107.11,130,111,N,0,Y,3,0,232650,658800,0,1962,1978,0, , ,0.72,0,2,0,4,4025250004,0,205,1004941,205169,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.729794,-73.925346, ,0,602.283978,17261.30842
2743,Polygon,QN,2525,10,402,4020500,40205001020,205,1025,24,26,11378,E259,108,41,910,4,2,3C,55-05 43 STREET,M3-1, , , , , , , , , ,N,E1,6,0, ,55-05 43RD STREET HOLDINGS LLC,6309,6300,6300,0,0,0,0,0,6300,0,2,1,1,0,1,60,107,60,105,N,0,Y,5,0,141750,371700,0,1931,1953,0, , ,1,0,2,0,4,4025250010,0,205,1004971,205268,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.730066,-73.925237, ,0,344.033354,6780.891703
2744,Polygon,QN,2525,13,402,4020500,40205001020,205,1025,24,26,11378,E259,108,41,910,4,2,3C,55-01 43 STREET,M3-1, , , , , , , , , ,N,F9,6,0, ,REALTY 5501 CORP.,4064,6280,6280,0,2150,0,0,2051,2079,0,2,1,2,0,1,40,100,40,99,N,0,Y,3,0,31950,452250,0,1910,0,0, , ,1.55,0,2,0,4,4025250013,0,205,1004987,205318,13a, ,403 002,41401, ,0, ,1, , ,24v1, ,40.730203,-73.925179, ,0,302.781192,4722.10965
2745,Polygon,QN,2525,17,402,4020500,40205001020,205,1025,24,26,11378,E259,108,41,910,4,2,3C,43-22 55 AVENUE,M3-1, , , , , , , , , ,N,E1,6,0, ,UNITED PARCEL SERV INC,60000,28940,28940,0,0,0,0,28940,0,0,2,1,1,0,1,270,200,130,150,N,0,Y,3,0,1070100,1502550,0,1989,0,0, , ,0.48,0,2,0,4,4025250017,0,205,1005145,205179,13a, ,403 002,41401, ,4025250045,8/31/1989,1, , ,24v1, ,40.729821,-73.92461, ,0,985.020568,59084.57403
2749,Polygon,QN,2526,30,402,4020500,40205001020,205,1025,24,26,11378,E259,108,41,910,4,2,3C,55-40 44 STREET,M3-1, , , , , , , , , ,N,E9,6,0, ,IV3 55-40 44TH STREET LLC,45459,24258,24258,0,6000,0,0,18258,0,0,2,1,1,0,1,253.6,183.71,169,108,N,1,Y,3,0,715950,1308600,592650,2007,0,0, , ,0.53,0,2,0,4,4025260030,0,205,1005090,204853,13a, ,403 002,41401, ,4025260050,3/24/2006,1, , ,24v1, ,40.728926,-73.924809, ,0,870.593306,48356.96995
2763,Polygon,QN,2535,25,402,4020500,40205001003,205,1029,24,26,11378,E259,108,41,910,4,2,3C,53-10 46 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,"LNK PROPERTIES, LLC",7500,5000,5000,0,0,0,0,5000,0,0,2,1,1,0,2,75,100,50,100,N,0,N,5,0,101700,331200,0,1960,0,0, , ,0.67,0,2,0,4,4025350025,0,205,1005883,205985,13a, ,403 001,41401, ,0, ,1, , ,24v1, ,40.732031,-73.921944, ,0,355.600916,7736.682753
2764,Polygon,QN,2535,36,402,4020500,40205001003,205,1029,24,26,11378,E259,108,41,910,4,2,3C,44-17 54 AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,"ZAK PROPERTIES, LLC",3900,4200,4200,0,0,0,0,4200,0,0,2,1,2,0,1,34,100,15,70,N,0,Y,5,0,61650,209250,0,1951,0,0, , ,1.08,0,2,0,4,4025350036,0,205,1005743,205987,13a, ,403 001,41401, ,0, ,1, , ,24v1, ,40.732037,-73.922449, ,0,299.330718,4569.487972
2774,Polygon,QN,2537,29,402,4020500,40205001011,205,1017,24,26,11378,E259,108,41,910,4,2,3C,54-42 46 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,46TH STREET PROPERTYCORP,2550,3080,3080,0,700,0,0,2380,0,0,2,1,1,0,1,30,85,30,80,N,0,N,5,0,20250,208800,0,1993,0,0, , ,1.21,0,2,0,4,4025370029,0,205,1005738,205440,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730536,-73.922469, ,0,241.322279,2892.694814
2775,Polygon,QN,2537,31,402,4020500,40205001011,205,1017,24,26,11378,E259,108,41,910,4,2,3C,54-46 46 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,"SPYROS PANAGIOTOPOULOS, AS CO-TRUSTEE OF  MP TRUST",2550,1000,1000,0,0,0,0,0,1000,0,2,1,0,0,0,30,85,20,50, ,0,N,3,5,85050,96750,0,2018,0,0, , ,0.39,0,2,0,4,4025370031,0,205,1005729,205409,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730451,-73.922502, ,0,239.889668,2855.461668
2776,Polygon,QN,2537,34,402,4020500,40205001011,205,1017,24,26,11378,E259,108,41,910,4,2,3C,44-25 54 DRIVE,M2-1, , , , , , , , , ,N,E2,6,0, ,UNAVAILABLE OWNER,4000,6000,6000,0,2300,0,0,0,3700,0,2,1,2,0,1,40,100,40,100,N,2,N,5,0,97650,413100,284310,2004,0,0, , ,1.5,0,2,0,4,4025370034,0,205,1005678,205461,13a, ,403 007,41401, ,4025370011,4/6/2005,1, , ,24v1, ,40.730594,-73.922686, ,0,291.588528,4227.134853
2777,Polygon,QN,2537,40,402,4020500,40205001011,205,1017,24,26,11378,E259,108,41,910,4,2,3C,44-11 54 DRIVE,M2-1, , , , , , , , , ,N,F9,6,0, ,ISRAEL COHEN FAMILYLIMITED PARTNERSHIP,4000,4800,4800,0,800,0,0,0,4000,0,2,1,2,0,1,40,100,40,100,N,0,N,5,0,54000,302850,0,1940,1982,0, , ,1.2,0,2,0,4,4025370040,0,205,1005563,205494,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730685,-73.9231, ,0,291.7213,4234.407279
2779,Polygon,QN,2538,1,402,4020500,40205001018,205,1020,24,26,11378,E259,108,41,910,4,2,3C,44-05 55 AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,CONCRETE HOLDINGS LLC,9000,6500,6500,0,0,0,0,6500,0,0,2,1,1,0,2,100,90,40,100,N,0,N,3,0,78750,487800,0,1958,1989,0, , ,0.72,0,2,0,4,4025380001,0,205,1005415,205267,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730062,-73.923635, ,0,385.162912,9249.357476
2780,Polygon,QN,2538,14,402,4020500,40205001018,205,1020,24,26,11378,E259,108,41,910,4,2,3C,54-60 46 STREET,M2-1, , , , , , , , , ,N,F1,6,0, ,UNAVAILABLE OWNER,20000,30200,30200,0,11000,0,0,0,19200,0,2,1,2,0,1,200,100,200,100,N,0,N,3,0,157050,1971000,0,1963,1982,0, , ,1.51,0,2,0,4,4025380014,0,205,1005641,205310,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730179,-73.922819, ,0,609.663717,20904.78407
2786,Polygon,QN,2538,36,402,4020500,40205001018,205,1020,24,26,11378,E259,108,41,910,4,2,3C,44-17 55 AVENUE,M2-1, , , , , , , , , ,N,F4,6,0, ,44-17 55TH AVENUE LLC,5000,5000,5000,0,0,0,0,0,5000,0,2,1,1,0,1,50,100,50,100,N,0,N,5,0,39600,159750,0,1931,0,0, , ,1,0,2,0,4,4025380036,0,205,1005541,205232,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.729965,-73.923181, ,0,300.050974,4950.068903
2787,Polygon,QN,2538,39,402,4020500,40205001018,205,1020,24,26,11378,E259,108,41,910,4,2,3C,44-11 55 AVENUE,M2-1, , , , , , , , , ,N,E9,6,0, ,"CRECCO, CATHY",6000,5500,5500,0,0,0,0,0,5500,0,2,1,1,0,1,60,100,55,100,E,0,N,5,0,46800,288900,0,1959,0,0, , ,0.92,0,2,0,4,4025380039,0,205,1005488,205246,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730004,-73.923372, ,0,324.147361,6167.260125
2791,Polygon,QN,2544,16,402,4020500,40205001004,205,1004,24,26,11378,E259,108,41,910,4,2,3C,46-18 53 AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,GIO MEDIA I LLC,6602,3240,3240,0,0,0,0,3240,0,0,2,1,1,0,1,66,100.03,54,60,N,1,N,5,0,89550,285300,0,1948,0,0, , ,0.49,0,2,0,4,4025440016,0,205,1006159,205975,13a, ,403 009,41401, ,4025440015,11/2/2006,1, , ,24v1, ,40.732003,-73.920948, ,0,334.969036,6697.961532
2792,Polygon,QN,2544,25,402,4020500,40205001004,205,1004,24,26,11378,E259,108,41,910,4,2,3C,46-32 53 AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,GIO MEDIA II LLC,4000,3021,3021,0,0,0,0,3021,0,0,2,1,1,0,1,50,80,53,57,N,1,N,5,0,36000,359100,0,1948,0,0, , ,0.76,0,2,0,4,4025440025,0,205,1006317,205942,13a, ,403 009,41401, ,4025440015,11/2/2006,1, , ,24v1, ,40.731912,-73.920378, ,0,261.000711,4039.991976
2794,Polygon,QN,2545,6,402,4020500,40205001005,205,1011,24,26,11378,E259,108,41,910,4,2,3C,54-07 46 STREET,M2-1, , , , , , , , , ,N,F1,6,0, ,G.D. DEVELOPMENT CO.,5000,6000,6000,0,1000,0,0,0,5000,0,2,1,1,0,1,50,100,50,100,N,0,N,5,0,118350,321300,0,1986,0,0, , ,1.2,0,2,0,4,4025450006,0,205,1005976,205728,13a, ,403 009,41401, ,4025450006,2/22/1989,1, , ,24v1, ,40.731326,-73.921609, ,0,300.323005,5003.024703
2795,Polygon,QN,2545,10,402,4020500,40205001005,205,1011,24,26,11378,E259,108,41,910,4,2,3C,54-03 46 STREET,M2-1, , , , , , , , , ,N,F1,6,0, ,G.D. DEVELOPMENT CO.,5000,6000,6000,0,1000,0,0,0,5000,0,2,1,1,0,1,50,100,50,100.75,N,0,N,3,0,117000,321300,0,1986,0,0, , ,1.2,0,2,0,4,4025450010,0,205,1005990,205776,13a, ,403 009,41401, ,4025450006,2/22/1989,1, , ,24v1, ,40.731457,-73.921559, ,0,301.515671,5062.876878
2796,Polygon,QN,2545,17,402,4020500,40205001005,205,1011,24,26,11378,E259,108,41,910,4,2,3C,46-18 54 AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,G.D. DEVELOPMENT CO.,5000,6000,6000,0,1000,0,0,0,5000,0,2,1,1,0,1,100,50,100,50,N,0,N,5,0,117000,352800,0,1986,0,0, , ,1.2,0,2,0,4,4025450017,0,205,1006055,205732,13a, ,403 009,41401, ,4025450006,2/22/1989,1, , ,24v1, ,40.731337,-73.921324, ,0,300.513839,5015.684742
2797,Polygon,QN,2545,23,402,4020500,40205001005,205,1011,24,26,11378,E259,108,41,910,4,2,3C,4628 54 AVENUE,M2-1, , , , , , , , , ,N,F1,6,0, ,G.D. DEVELOPMENT CO.,7500,9500,9500,0,2000,0,0,0,7500,0,2,1,1,0,1,100.17,75,100.17,75,N,0,N,5,0,184500,489600,0,1986,0,0, , ,1.27,0,2,0,4,4025450023,0,205,1006212,205689,13a, ,403 009,41401, ,4025450006,2/22/1989,1, , ,24v1, ,40.731218,-73.920758, ,0,349.371497,7474.36945
2803,Polygon,QN,2545,93,402,4020500,40205001005,205,1011,24,26,11378,E259,108,41,910,4,2,3C,46-11 54 ROAD,M2-1, , , , , , , , , ,N,E2,6,0, ,ECONOMY PLUMB&HEAT CO IN,2500,3500,3500,0,1000,0,0,2500,0,0,2,1,2,0,1,25,100,25,100,N,0,N,5,0,35100,133200,0,1991,0,0, , ,1.4,0,2,0,4,4025450093,0,205,1006016,205637,13a, ,403 009,41401, ,0, ,1, , ,24v1, ,40.731076,-73.921465, ,0,260.030619,2705.850929
2804,Polygon,QN,2546,1,402,4020500,40205001017,205,1021,24,26,11378,E259,108,41,910,4,2,3C,54-35 46 STREET,M2-1, , , , , , , , , ,N,F4,6,0, ,54-35 46TH STREET LLC,61600,49200,49200,0,3750,0,0,5000,40450,0,2,1,1,0,1,220.5,325.75,100,300,N,0,Y,3,0,859500,2265750,0,1959,1983,1996, , ,0.8,0,2,0,4,4025460001,0,205,1006002,205423,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730489,-73.921517, ,0,1076.802057,68067.2307
2805,Polygon,QN,2546,24,402,4020500,40205001017,205,1021,24,26,11378,E259,108,41,910,4,2,3C,46-36 54 ROAD,M2-1, , , , , , , , , ,N,E9,6,0, ,SKANSKA NE REALTY INC.,227000,97133,97133,0,23532,0,6800,46423,17815,2563,2,6,1,0,6,626,460,60,100,E,0,Y,5,0,1602000,6355350,0,1949,2011,0, , ,0.43,0,2,0,4,4025460024,0,205,1006257,205189,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.729846,-73.920597, ,0,2266.080534,228557.3422
2807,Polygon,QN,2546,49,402,4020500,40205001017,205,1021,24,26,11378,E259,108,41,910,4,2,3C,5436 48 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,"2 ELEPHANTS, LLC",9013,15800,15800,0,6800,0,0,9000,0,0,2,1,2,0,1,100.03,90.1,90,100,N,0,N,5,0,202950,1125000,0,1989,0,0, , ,1.75,0,2,0,4,4025460049,0,205,1006597,205265,13a, ,403 007,41401, ,4025460049,1/25/1990,1, , ,24v1, ,40.730053,-73.91937, ,0,382.524902,9126.234779
2811,Polygon,QN,2546,59,402,4020500,40205001017,205,1021,24,26,11378,E259,108,41,910,4,2,3C,54-52 48 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,NAVAL REALTY II LLC,1800,300,300,0,0,0,300,0,0,0,2,1,1,0,1,20,90,20,15,N,0,N,5,0,24300,39600,0,1998,0,0, , ,0.17,0,2,0,4,4025460059,0,205,1006554,205113,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.729636,-73.919526, ,0,218.724522,1651.841445
2814,Polygon,QN,2546,108,402,4020500,40205001017,205,1021,24,26,11378,E259,108,41,910,4,2,3C,54-55 46 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,"MASPETH 46 STREET, LLC",5000,7500,7500,0,0,0,0,0,0,7500,2,1,2,0,1,50,100,50,100,N,0,N,5,0,45000,403200,0,2002,0,0, , ,1.5,0,2,0,4,4025460108,0,205,1005844,205275,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.730083,-73.922087, ,0,326.205814,5855.11564
2817,Polygon,QN,2550,215,402,4020500,40205001020,205,1024,24,26,11378,E259,108,41,910,4,2,3C,55-06 55 AVENUE,M3-1, , , , , , , , , ,N,E1,6,0, ,"LIZK, LLC",35020,21350,21350,0,1350,0,0,20000,0,0,2,1,2,0,1,100.03,350.1,90,200,N,0,N,3,0,551700,1725750,0,1988,1992,0, , ,0.61,0,2,0,4,4025500215,0,205,1005496,205073,13a, ,403 007,41401, ,4025500206,11/3/1988,1, , ,24v1, ,40.729529,-73.923343, ,0,917.262413,37938.62626
2818,Polygon,QN,2550,227,402,4020500,40205001020,205,1024,24,26,11378,E259,108,41,910,4,2,3C,55-30 46 STREET,M3-1, , , , , , , , , ,N,F9,6,1, ,GFP CL MASPETH 55-30 LLC,127900,70500,70500,0,1900,0,0,0,68600,0,2,1,2,0,1,360,350,282,182,N,0,Y,5,0,576000,3819600,0,1961,1992,0, , ,0.55,0,2,0,4,4025500227,0,205,1005436,204849,13a, ,403 007,41401, ,0, ,1, , ,24v1, ,40.728915,-73.92356, ,0,1470.239844,124406.1049
2824,Polygon,QN,2552,124,402,4021900,40219001007,219,1011,24,26,11378,E259,108,41,910,4,2,3C,49 STREET,M3-1, , , , , , , , , ,N,E9,6,0, ,57-02 48TH STREET LLC,83848,23269,23269,0,3930,0,0,19339,0,0,2,1,2,0,1,399,112,30,60,N,1,Y,5,0,943200,1452150,0,2010,0,0, , ,0.28,0,2,0,4,4025520124,0,219,1006167,203676,13a, ,403 005,41402, ,4025520024,4/22/2009,1,1, ,24v1, ,40.725693,-73.920927, ,0,1799.78383,87146.18301
2827,Polygon,QN,2556,1,402,4020500,40205001016,205,1022,24,26,11378,E259,108,41,910,4,2,3C,54-21 48 STREET,M2-1, , , , , , , , , ,N,E9,6,0, ,54-21 48TH STREET LLC,13327,11875,11875,0,2500,0,0,9375,0,0,2,1,1,0,1,140.08,95,95,125,N,0,N,3,0,180450,717300,0,1987,0,0, , ,0.89,0,2,0,4,4025560001,0,205,1006815,205352,13a, ,403 009,41402, ,4025560001,11/4/1987,1, , ,24v1, ,40.730292,-73.918583, ,0,473.225621,13475.82786
2828,Polygon,QN,2556,22,402,4020500,40205001016,205,1022,24,26,11378,E259,108,41,910,4,2,3C,48-14 54 AVENUE,M2-1,R4, , , , , , , , ,Y,E9,6,0, ,"KACZYNSKI, SYLWESTER",3800,1920,1920,0,0,0,0,1920,0,0,2,1,1,0,1,38,100,40,48,N,0,N,5,0,35100,153450,0,1986,0,0, , ,0.51,0,2,0,4,4025560022,0,205,1006888,205431,13a, ,403 009,41402, ,4025560001,11/4/1987,1, , ,24v1, ,40.730508,-73.91832, ,0,274.589924,3933.181233
2829,Polygon,QN,2557,50,402,4020500,40205001022,205,1031,24,26,11378,E259,108,41,910,4,2,3C,48-23 55TH AVENUE,M2-1, , , , , , , , , ,N,E1,6,0, ,WF INDUSTRIAL V LLC,39020,34907,34907,0,0,0,0,0,34907,0,2,2,1,0,1,206,207,180,207,N,0,Y,3,0,534150,2800350,0,1950,1983,1992, , ,0.89,0,2,0,4,4025570050,0,205,1006882,204864,13a, ,403 008,41402, ,4025570050,10/13/2022,1, , ,24v1, ,40.728952,-73.918343, ,0,777.28719,37569.17558
2831,Polygon,QN,2557,80,402,4020500,40205001022,205,1031,24,26,11378,E259,108,41,910,4,2,3C,54-37 48 STREET,M2-1, , , , , , , , , ,N,E1,6,0, ,LPF REALTY-MASPETH 80 LLC,39873,8000,8000,0,0,0,0,8000,0,0,2,1,1,0,1,248,154,150,53.33,N,0,Y,3,0,539550,1088550,0,1935,0,0, , ,0.2,0,2,0,4,4025570080,0,205,1006759,205122,13a, ,403 008,41402, ,4025570070,8/31/1993,1, , ,24v1, ,40.729661,-73.918786, ,0,810.923024,38911.34188
2835,Polygon,QN,2573,212,402,4021900,40219001004,219,1004,24,26,11378,E259,108,41,910,4,2,3C,56-34 56 STREET,M1-1, , , , , , , , , ,N,E1,6,0, ,"56-34 MASPETH, LLC",7799,7114,7114,0,0,0,0,7114,0,0,2,1,1,0,1,142.9,85,70,100,N,0,Y,3,0,105750,356850,0,1986,0,0, , ,0.91,0,1,2.4,4,4025730212,0,219,1007785,203335,13a, ,403 011,41402, ,4025730176,12/18/1987,1, , ,24v1, ,40.724753,-73.915091, ,0,428.522404,9062.838226
2854,Polygon,QN,2602,180,405,4021900,40219001014,219,1021,24,30,11378,E291,104,41,910,4,5,1E,56-96 49 PLACE,M3-1, , , , , , , , , ,N,E1,6,0, ,49TH PLACE REALTY LLC,35653,35000,35000,0,0,0,0,35000,0,0,2,1,1,0,1,101,353,100,350,N,0,Y,5,0,211050,1541250,0,1930,0,0, , ,0.98,0,2,0,4,4026020180,0,219,1006363,202108,13a, ,403 110,41402, ,0, ,1, , ,24v1, ,40.721389,-73.920225, ,0,911.131015,36206.82758
2863,Polygon,QN,2611,102,405,4053502,40535021000,535,1004,24,30,11378,E291,104,46,1600,4,5,1E,47-08 GRAND AVENUE,M3-1, , , , , , , , , ,N,E1,6,0, ,"GRAND METRO BUILDING COMPANY, LLC",55600,51530,51530,0,0,0,0,51530,0,0,2,1,1,0,1,377.26,84.08,320.5,180,E,0,Y,5,0,390600,1293750,0,1950,0,0, , ,0.93,0,2,0,4,4026110102,0,535,1006358,200437,13a, ,403 029,41402, ,4026110102,11/3/1988,1,1,1,24v1, ,40.716802,-73.920248, ,0,1042.138613,56132.97608
2864,Polygon,QN,2611,130,405,4053502,40535021000,535,1004,24,30,11378,E291,104,46,1600,4,5,1E,50-00 GRAND AVENUE,M3-1, , , , , , , , , ,N,F1,6,0, ,5000 GRAND LLC,89540,75580,75580,0,2000,0,0,0,73580,0,2,1,1,0,1,407,332,407,200,N,0,Y,5,0,1211850,2462850,0,1989,1989,0, , ,0.84,0,2,0,4,4026110130,0,535,1007005,200639,13a, ,403 029,41402, ,4026110126,8/31/1989,1, , ,24v1, ,40.717355,-73.917914, ,0,1452.982674,93825.85314
2867,Polygon,QN,2611,241,405,4053502,40535021000,535,1004,24,30,11378,E291,104,46,1600,4,5,1E,52-02 GRAND AVENUE,M1-1, , , , , , , , , ,N,E1,6,0, ,"GRAND REALTY ASSN,INC",80700,87053,87053,0,7500,0,0,79553,0,0,2,1,3,0,1,504,208,164,208,N,0,Y,5,0,1092150,3929400,0,1935,0,0, , ,1.08,0,1,2.4,4,4026110241,0,535,1007662,200342,13a, ,403 030,41402, ,0, ,1, , ,24v1, ,40.716538,-73.915545, ,0,1472.436253,81807.79299
